name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Papua New Guinea,2023-02-28,31,23,25.1,37.8,23,25.9,22.9,88.6,12,100,8.33,rain,0,0,38.2,27.7,331.1,1009.8,83.8,11.7,73.5,6.2,3,10,2023-02-28T06:14:56,2023-02-28T18:32:39,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2023-03-01,33,23,27.2,38.1,23,29.4,22.8,78.6,0.5,100,4.17,rain,0,0,37.1,37.1,315.5,1007.9,78.2,14.5,110.7,9.5,8,10,2023-03-01T06:15:00,2023-03-01T18:32:12,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2023-03-02,30,24,25.3,36.3,24,26.1,23.9,92.3,15,100,8.33,rain,0,0,55.4,37.1,333.2,1009.1,89.4,10.7,74.1,6.3,5,10,2023-03-02T06:15:04,2023-03-02T18:31:44,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2023-03-03,27,23,24.3,30,23,24.6,23,92.5,195,100,8.33,rain,0,0,53.3,37.1,337.1,1010.8,95.1,10.3,13.5,1.3,1,10,2023-03-03T06:15:08,2023-03-03T18:31:16,0.35,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2023-03-04,32,22,26.5,37.8,22,28.1,22.1,78.4,0.6,100,4.17,rain,0,0,50.8,27.7,334.8,1009.3,85.1,12.9,42.2,3.7,2,10,2023-03-04T06:15:11,2023-03-04T18:30:48,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2023-03-05,33.1,22,27.2,39.3,22,29.2,22.5,77.8,2,100,4.17,rain,0,0,37.1,27.7,328.5,1008.2,71.9,14.1,219.5,18.8,8,30,2023-03-05T06:15:13,2023-03-05T18:30:19,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2023-03-06,35,23.9,28.4,40.7,23.9,30.4,22.1,70.5,0.2,100,4.17,rain,0,0,46.4,37.1,320.7,1009.1,43.2,12.9,293,25.3,10,30,2023-03-06T06:15:16,2023-03-06T18:29:50,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"92035099999,AYPY"
Papua New Guinea,2023-03-07,36,24,28.7,38.9,24,30.3,22.1,70.3,0,0,0,,0,0,46.4,27.7,324.5,1009.6,52.9,13.6,316,27.2,10,30,2023-03-07T06:15:17,2023-03-07T18:29:20,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,remote,AYPY"
Papua New Guinea,2023-03-08,35,23,28.6,39.6,23,30.3,21.6,68.5,0.3,100,4.17,rain,0,0,46.4,37.1,309.8,1008.7,52.2,15.1,301.4,25.9,10,60,2023-03-08T06:15:19,2023-03-08T18:28:50,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2023-03-09,33,25,27.9,38.2,25,30.3,23.1,75.9,4,100,4.17,rain,0,0,55.4,27.7,319.4,1009.3,65.6,13.6,305.8,26.3,10,60,2023-03-09T06:15:20,2023-03-09T18:28:19,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2023-03-10,33,24,27.5,39.4,24,29.6,23.2,78.5,1.4,100,8.33,rain,0,0,11.9,27.7,318.4,1009,64.1,14.2,278.5,24.1,10,30,2023-03-10T06:15:20,2023-03-10T18:27:48,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2023-03-11,34,23,28,42,23,30.7,23.3,77.1,0.1,100,4.17,rain,0,0,27.7,18.4,137.6,1009.2,53.9,14.6,240.3,20.8,10,30,2023-03-11T06:15:21,2023-03-11T18:27:17,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2023-03-12,33,23.8,28,39.3,23.8,30.8,23.4,77.3,4.4,100,12.5,rain,0,0,27.7,22.3,177.4,1008.9,60.4,13.2,282.6,24.4,10,30,2023-03-12T06:15:21,2023-03-12T18:26:45,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2023-03-13,33,24,28.1,38.1,24,31.1,23.7,78.1,0,0,0,rain,0,0,27.7,27.7,190.5,1008.1,45.9,12,314.8,27.1,10,30,2023-03-13T06:15:21,2023-03-13T18:26:13,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"92035099999,remote,AYPY"
Papua New Guinea,2023-03-14,34,23.9,27.2,40.7,23.9,29.2,23.4,80.8,26,100,4.17,rain,0,0,37.1,27.7,142.4,1008.2,70.7,14.9,290.7,25.1,10,30,2023-03-14T06:15:20,2023-03-14T18:25:41,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2023-03-15,31,23.9,27,36.6,23.9,29.6,23.8,83.1,1.5,100,4.17,rain,0,0,20.9,22.3,277.4,1009.2,63.6,14,273.4,23.6,9,30,2023-03-15T06:15:19,2023-03-15T18:25:08,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2023-03-16,32,24,27.8,39.3,24,30.5,24.4,82.9,4,100,4.17,rain,0,0,27.7,27.7,205.4,1009,59.2,11.7,286.1,24.6,10,30,2023-03-16T06:15:18,2023-03-16T18:24:35,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"92035099999,remote,AYPY"
Papua New Guinea,2023-03-17,29.2,23.9,25.5,33.6,23.9,26.5,23.6,90.1,14,100,8.33,rain,0,0,27.7,18.4,326.8,1009.6,87.6,11.7,199.4,17.2,8,10,2023-03-17T06:15:17,2023-03-17T18:24:02,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"92035099999,remote,AYPY"
